ticker,shortName,sector,industry,currentPrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,trailingPE,forwardPE,priceToBook,pegRatio,returnOnEquity,returnOnAssets,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,revenueGrowth,profitMargins,operatingMargins,grossMargins,ebitdaMargins,dividendYield,marketCap,currentRatio,quickRatio,freeCashflow,totalCashPerShare,bookValue,targetMeanPrice,targetHighPrice,targetLowPrice,recommendationMean,numberOfAnalystOpinions,twoHundredDayAverage,fiftyDayAverage,fiftyTwoWeekChangePercent,beta,enterpriseToEbitda,enterpriseValue,trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions
RELIANCE,RELIANCE INDUSTRIES LTD,Energy,Oil & Gas Refining & Marketing,1313.199951171875,1611.800048828125,1249.800048828125,23.794165,18.334925,1.9657358,0.82,0.0893499109542824,0.0370843931060446,36.653,-0.224,-0.224,0.297,0.066149995,0.12331,0.33837003,0.15991001,0.46,17770841762530.758,1.097911516589254,0.7894777682936293,691970000000.0,190.761,668.045,1673.0,1890.0,1350.0,1.2963,28.0,1400.310002441406,1306.1340014648438,-7.062990009067582,0.157,11.602,20957961912320.0,55.19,71.62287,0.51798,0.28105
HDFCBANK,HDFC BANK LTD,Financial Services,Banks - Regional,725.0499877929688,1020.5,715.0999755859375,15.858486,11.582269,1.8411022,0.89,0.13838,0.0175,81.34343829261803,0.181,0.184,0.166,0.26787,0.33291999,0.0,0.0,1.81,11173745205541.443,,,1065776300000.0,154.436,393.813,1025.2,1400.0,896.0,1.2,40.0,853.6075,771.2180017089844,-27.064681058299666,0.414,,14596795531264.0,45.72,62.6,0.00153,0.61047
BHARTIARTL,BHARTI AIRTEL LIMITED,Communication Services,Telecom Services,1941.699951171875,2174.5,1740.5,40.57041,23.616293,7.4830713,1.155852136752137,0.20151,0.08163,100.415,0.351,0.373,0.184,0.1314,0.32573003,0.67856,0.52137,1.25,12113601583634.035,0.57,0.358,630565896192.0,93.662,259.479,2320.6365,2750.0,1800.0,1.48485,33.0,1945.3420025634769,1915.6719995117187,0.6896871286782735,0.01,12.033,13804927713280.0,47.86,82.21866,0.53145003,0.36514
ICICIBANK,ICICI BANK LTD.,Financial Services,Banks - Regional,1411.9000244140625,1480.0,1187.5999755859375,18.24396,15.020213,2.6620686,0.53,0.16073999,0.021070002,57.1853421694851,0.138,0.139,0.114,0.27531,0.38509998,0.0,0.0,0.86,10127950392344.84,,,635954240000.0,103.153,530.377,1734.5853,1970.0,1592.0,1.12195,41.0,1351.8270025634763,1406.7619995117188,-1.307140464909906,0.261,,11757350289408.0,77.39,94.0,0.03531,0.59016997
SBIN,STATE BANK OF INDIA,Financial Services,Banks - Regional,1048.0,1234.699951171875,798.5,11.203763,10.009641,1.5554062,0.53,0.15177,0.01132,121.93500751464356,0.099,0.137,0.103,0.22376,0.35717,0.0,0.0,1.65,9673687171072.0,,,297344318000.0,229.685,673.779,1262.6578,1390.0,1070.0,1.41026,38.0,1036.272996826172,1040.426993408203,26.42499361448356,0.385,,15962510196736.0,93.54,104.69906,0.57231,0.29157
TCS,TATA CONSULTANCY SERV LT,Technology,Information Technology Services,2298.0,3350.0,1976.800048828125,16.704222,14.147827,7.583808,3.02,0.47743,0.24479,10.211,0.046,0.046,0.139,0.18052,0.23963,0.40389,0.26125,2.84,8314365149184.0,2.276,2.045,397165002752.0,124.461,303.014,2460.0488,3480.0,1800.0,2.14634,41.0,2638.460494995117,2232.582009277344,-25.837477326029124,0.164,11.039,7955792527360.0,137.57,162.42776,0.71794,0.17739001
BAJFINANCE,BAJAJ FINANCE LIMITED,Financial Services,Credit Services,1095.0,1176.4000244140625,787.9000244140625,33.681946,21.675667,5.9724774,1.2383068382352942,0.17907,0.03768,314.833,0.272,0.274,0.261,0.43495,0.61552,0.91551,0.0,0.5,6811899920384.0,2.692,2.593,-667509000000.0,7.625,183.341,1152.6945,1320.0,815.0,1.91667,36.0,974.4780010986328,1039.7150061035156,23.338591468346515,0.323,,10382096728064.0,32.51,50.51748,0.56525004,0.27122
LT,LARSEN & TOUBRO LTD.,Industrials,Engineering & Construction,4081.0,4440.0,3288.10009765625,33.886906,22.641441,5.136758,1.06,0.16951999,0.045900002,97.64,0.14,0.14,0.081,0.05588,0.10609999,0.37425,0.117060006,0.94,5614909521920.0,1.251,0.845,261954764800.0,556.941,794.47,4501.533,5060.0,3550.0,1.67742,30.0,3980.342498779297,4013.159990234375,13.604096109157094,0.508,17.956,6240568606720.0,120.43,180.2447,0.18086,0.52688
LICI,LIFE INSURA CORP OF INDIA,Financial Services,Insurance - Life,419.0,468.4750061035156,360.75,8.819197,7.124985,3.0012393,0.220479925,0.40769002,0.0069199996,0.431,0.4,0.19,0.068,0.06515,0.06426,0.11083999,0.06803,2.42,5300348256256.0,5.979,3.548,96183173120.0,57.82,139.609,525.8261,675.0,388.0,1.52174,23.0,418.36812591552734,422.6329992675781,-6.821590843538649,0.543,6.645,4504667291648.0,47.51,58.80714,0.89999,0.01033
HINDUNILVR,HINDUSTAN UNILEVER LTD.,Consumer Defensive,Household & Personal Products,2028.0,2750.0,2008.300048828125,45.006657,38.09695,9.776509,3.69,0.21603,0.10715,3.016,0.084,-0.03,0.05,0.22644,0.20725,0.50369,0.22479,2.18,4764971040768.0,1.223,0.7,65247498240.0,29.763,207.436,2457.4211,2860.0,1804.0,1.94872,38.0,2249.9985021972657,2131.4660107421873,-24.039255265945293,0.332,31.623,4695359225856.0,45.06,53.23261,0.62274,0.2085
INFY,INFOSYS LIMITED,Technology,Information Technology Services,1130.0,1728.0,982.4000244140624,14.582527,14.135787,4.9910316,2.09,0.32,0.15297,9.541,0.053,0.012,0.029,0.16370001,0.21173,0.29676,0.2208,4.47,4576639451136.0,1.862,1.594,3165625088.0,0.771,226.4061,1201.2858,1610.0,940.0,1.90244,42.0,1327.362000427246,1100.3099963378909,-24.47533505699253,0.107,1011.3,4532647493632.0,77.49,79.93895,0.16542,0.52528
ADANIPOWER,ADANI POWER LTD,Utilities,Utilities - Independent Power Producers,204.0,254.1999969482422,116.6999969482422,27.604872,25.688068,6.058266,0.6217313513513514,0.20908001,0.07479,82.332,0.444,0.42,0.34,0.24148001,0.35876998,0.43477002,0.37247002,0.0,3934077845504.0,1.411,0.793,-86567624704.0,1.263,33.673,252.55556,282.0,220.0,1.44444,9.0,180.19565048217777,216.94500091552737,70.01417087415163,0.475,20.336,4471454695424.0,7.39,7.94143,0.71742994,0.18915
SUNPHARMA,SUN PHARMACEUTICAL IND L,Healthcare,Drug Manufacturers - Specialty & Generic,1904.0,2046.9000244140625,1548.0,37.815292,29.504345,5.4664736,1.04,0.1472,0.0847,5.517,0.274,0.27,0.105,0.20188999,0.23247999,0.78924006,0.2768,0.84,4568333680640.0,2.824,2.183,59483811840.0,139.691,348.305,2167.2122,2400.0,1830.0,1.73529,33.0,1793.2270025634766,1911.804001464844,16.58808575493773,0.124,25.767,4272940384256.0,50.35,64.53287,0.55609,0.30964002
ADANIPORTS,ADANI PORT & SEZ LTD,Industrials,Marine Shipping,1696.0,1891.0999755859375,1292.0,28.976593,21.69934,4.0720778,12.073580416666667,0.15592,0.06764,64.051,0.024,0.092,0.186,0.32431,0.4463,0.64402,0.57613,0.45,3907514531840.0,1.394,0.987,-31920062464.0,31.618,416.495,2037.0834,2200.0,1766.0,1.33333,24.0,1596.682001953125,1773.9839965820313,23.74142931638041,0.507,19.175,4466398461952.0,58.53,78.15906,0.66060996,0.23457001
MARUTI,MARUTI SUZUKI INDIA LTD.,Consumer Cyclical,Auto Manufacturers,13809.0,17370.0,12201.0,30.290865,22.836622,4.051619,0.77,0.14434,0.06549,0.096,-0.091,-0.091,0.359,0.07269,0.04828,0.26352,0.10764,1.02,4341584887808.0,1.068,0.622,77131751424.0,551.69,3408.267,15876.789,17688.0,12850.0,1.57895,38.0,14415.525,13823.52,-2.897123971591309,0.239,19.467,4131868901376.0,455.88,604.68665,0.61585,0.25991
AXISBANK,AXIS BANK LIMITED,Financial Services,Banks - Regional,1251.0,1418.300048828125,1042.5,14.087837,9.889328,1.7434398,0.54,0.13352999,0.01535,130.4486076359073,0.218,0.222,0.14,0.36031,0.49181998,0.0,0.0,0.08,3894244802560.0,,,-108467100000.0,436.161,717.547,1584.425,1780.0,1430.0,1.3,40.0,1287.7045013427737,1294.4980029296876,15.811891922678711,0.416,,5344441401344.0,88.8,126.5,0.03328,0.71291
ADANIENT,ADANI ENTERPRISES LIMITED,Energy,Thermal Coal,2994.89990234375,3245.0,1753.0,52.16687,44.443504,4.7839484,1.6529237621124144,0.13664,0.02181,119.56,0.31560360614171,-1.301757388339389,0.499,0.06546,0.09395,0.43306,0.1342,0.04,4261662810413.756,1.035,0.421,-315140669440.0,75.876,626.031,3737.3333,3830.0,3638.0,,3.0,2481.9504669189455,3056.2860009765627,25.4618482603332,0.808,32.874,4916165214208.0,57.41,67.38667,0.74998003,0.18270999
KOTAKBANK,KOTAK MAHINDRA BANK LTD,Financial Services,Banks - Regional,397.3500061035156,453.2000122070313,345.5,19.4684,15.55186,2.1808333,0.94,0.1341999999999999,0.0192234403222983,52.637921410590394,0.225,0.225,0.21,0.28467,0.34761003,0.0,0.0,0.17,3952227970340.405,,,406685443000.0,73.325,182.201,462.52777,518.0,380.0,1.69444,36.0,400.60670013427733,391.9599993896484,-1.5241620561299518,0.275,,4267576918016.0,20.41,25.55,0.30534,0.47465
NTPC,NTPC LTD,Utilities,Utilities - Regulated Electric,337.5,414.3999938964844,315.54998779296875,10.3179455,11.931314,1.6114093,,0.13695,0.041160002,118.127,-0.016,-0.016,0.08,0.14531,0.18428,0.48183,0.30857,3.67,3272625094656.0,0.825,0.392,-80749338624.0,13.21,209.444,433.07144,485.0,365.0,1.33333,28.0,357.84225006103514,348.9979998779297,-1.3157894736842146,0.3,7.429,4379948351488.0,32.71,28.28691,0.53998,0.38467997
M&M,MAHINDRA & MAHINDRA LTD,Consumer Cyclical,Auto Manufacturers,3424.800048828125,3839.89990234375,2896.0,20.849873,21.739473,4.111281,1.26,0.18754,0.07147,125.278,0.334,0.336,0.275,0.08609,0.17031,0.38589,0.18629,0.97,4112370689286.97,1.267,0.548,128134684672.0,459.393,833.025,4171.486,4875.0,3508.0,1.22857,35.0,3352.307003173828,3232.0559814453127,0.859934925553496,0.291,12.106,4838728925184.0,164.26,157.53831,0.25214002,0.53284
TITAN,TITAN COMPANY LIMITED,Consumer Cyclical,Luxury Goods,5068.0,5168.0,3303.10009765625,78.12548,57.232407,28.652517,1.244036305732484,0.37127998,0.09324,195.001,0.628,0.629,0.293,0.062319998,0.123339996,0.20475,0.0962,0.3,4496898916352.0,1.276,0.129,-68023750656.0,43.49,176.878,5382.1353,6000.0,4350.0,1.86111,37.0,4251.90601196289,4669.866005859375,40.97357440890126,0.18,53.619,4766900420608.0,64.87,88.55123,0.58703,0.21899
ITC,ITC LTD,Consumer Defensive,Tobacco,271.6499938964844,427.0,265.0,17.14962,16.221243,4.694223,1.78,0.2934,0.17591,3.293,-0.16,-0.162,-0.111,0.25937998,0.24867001,0.58284,0.33312,5.99,3403715106116.282,3.039,1.8,131309010944.0,19.563,57.869,327.0,440.0,270.0,2.38235,33.0,322.56175048828123,283.9009991455078,-33.099371490440824,-0.078,12.278,3128535547904.0,15.84,16.74656,0.2949,0.52157
ULTRACEMCO,ULTRATECH CEMENT LIMITED,Basic Materials,Building Materials,11575.0,13110.0,10325.0,39.956505,26.786106,4.443204,1.22,0.10593,0.05624,29.432,0.168,0.168,0.159,0.092930004,0.15478,0.58396,0.19309999,2.1,3405013581824.0,0.746,0.331,18157574144.0,174.048,2605.102,13919.526,15500.0,8900.0,1.44737,38.0,11783.08,11675.64,-10.090104085754238,0.505,20.264,3595478761472.0,289.69,432.127,0.61939996,0.22262
ONGC,OIL AND NATURAL GAS CORP.,Energy,Oil & Gas Integrated,238.5,307.5,227.6499938964844,6.891072,5.740763,0.8071066,0.3220127102803738,0.12703,0.052989997,42.548,0.214,0.214,0.257,0.06181,0.02931,0.35334,0.14892,6.09,3000396677120.0,0.84,0.341,295876263936.0,28.053,295.5,294.7,405.0,210.0,1.83333,30.0,258.6225997161865,242.25959899902344,0.2395693446666458,0.107,4.542,4763160674304.0,34.61,41.545,0.69209,0.22760999
HCLTECH,HCL TECHNOLOGIES LTD,Technology,Information Technology Services,1318.4000244140625,1780.0999755859375,1030.0,20.10369,16.459145,4.8276978,2.39,0.24067,0.13305001,7.058,0.084,0.084,0.03,0.12966,0.16877002,0.34004003,0.18917999,4.53,3567282881034.7573,2.222,2.033,1812999936.0,0.957,273.09085,1260.1282,1548.0,1040.0,2.84615,39.0,1398.014496459961,1225.6719995117187,-11.871656122054642,0.006,1282.269,3582659395584.0,65.58,80.10137,0.62792,0.28305
JSWSTEEL,JSW STEEL LIMITED,Basic Materials,Steel,1299.699951171875,1335.0,1022.2999877929688,12.827674,17.838797,3.170665,0.1135192389380531,0.0916,0.0827511532357347,95.374,1.13,1.13,0.098,0.13065,0.15299,0.42285,0.18270999,0.55,3172539182699.614,1.490911973708866,1.0186373005462903,104980000000.0,200.784,409.914,1378.1143,1650.0,1100.0,2.28571,35.0,1217.8735052490235,1261.6500048828125,20.05357292461014,0.627,10.701,3708515254272.0,101.32,72.85805,0.63628,0.17856
BEL,BHARAT ELECTRONICS LTD,Industrials,Aerospace & Defense,409.3999938964844,473.4500122070313,361.2000122070313,48.796185,36.278275,12.475241,5.879058433734939,0.27556,0.10972,0.273,0.083,0.087,0.249,0.21403,0.22135,0.47842997,0.28514,0.61,2992623538616.649,1.976,1.114,-3909087488.0,11.727,32.817,489.2903,550.0,346.0,1.48387,31.0,419.6515003967285,408.375,10.098154410817894,0.28,35.493,2906292748288.0,8.39,11.28499,0.53424,0.29018998
BAJAJ-AUTO,BAJAJ AUTO LIMITED,Consumer Cyclical,Auto Manufacturers,11793.0,11863.0,8491.5,28.05319,24.963297,8.488154,1.31,0.28046,0.13737,56.352,0.458,0.459,0.64,0.16251,0.21514,0.34187,0.2305,1.29,3240761753600.0,1.761,0.899,-6439587328.0,386.518,1389.348,11509.175,13700.0,9000.0,2.14634,40.0,9840.0925,10715.3,33.59388275276125,0.633,20.308,3387255160832.0,420.38,472.41357,0.60964,0.17922
HAL,HINDUSTAN AERONAUTICS LTD,Industrials,Aerospace & Defense,4998.0,5149.89990234375,3479.10009765625,35.835663,29.060648,8.144362,2.405078053691275,0.23979001,0.03548,0.16,0.149,0.149,0.144,0.27591,0.15674,0.51704,0.23673001,0.4,3342537326592.0,2.614,1.569,-144316940288.0,690.752,613.676,5450.9614,6800.0,3200.0,1.88462,26.0,4371.348494873047,4583.763994140625,11.852119533403126,0.502,36.184,2893979320320.0,139.47,171.98515,0.71639,0.15833001
BAJAJFINSV,BAJAJ FINSERV LTD.,Financial Services,Financial Conglomerates,2016.0,2195.0,1597.0,31.908833,21.23802,4.1366405,2.512506535433071,0.14602,0.04915,256.404,0.127,0.123,0.193,0.06471,0.40222,0.51478,0.37471,0.06,3226093486080.0,0.221,0.11,269262192640.0,56.789,487.352,2362.2144,2640.0,1710.0,1.71429,14.0,1907.397999267578,1897.2119946289065,2.9359203472044904,0.374,12.548,7370769432576.0,63.18,94.9241,0.63866,0.14973
COALINDIA,COAL INDIA LTD,Energy,Thermal Coal,402.5,491.25,368.6499938964844,7.9608383,7.1059527,2.0824711,0.87,0.28124002,0.07123,11.629,0.012,0.014,0.451,0.18138,0.21113001,0.74757004,0.23878,5.25,2480498278400.0,1.856,1.127,72375926784.0,92.08,193.28,460.25,550.0,350.0,2.41667,24.0,428.5452494812011,427.2689990234375,4.626978743995824,-0.04,5.018,2057902358528.0,50.56,56.64265,0.61136,0.26369
NESTLEIND,NESTLE INDIA LIMITED,Consumer Defensive,Packaged Foods,1458.0,1553.0,1145.0,73.710815,54.0,54.51894,1.5324493762993765,0.76338995,0.22580999,8.621,0.481,0.483,0.252,0.15623,0.21170999,0.55135,0.22972,0.82,2811482341376.0,0.964,0.35,38810951680.0,6.848,26.743,1592.1111,1815.0,1350.0,2.38889,36.0,1343.783499755859,1454.6479956054689,22.490123514271133,0.426,50.253,2816220332032.0,19.78,27.0,0.62765,0.17225
POWERGRID,POWER GRID CORP. LTD.,Utilities,Utilities - Regulated Electric,264.79998779296875,324.95001220703125,250.0,13.18725,13.553561,2.4506943,,0.16492,0.055609997,150.813,-0.008,-0.009,0.027,0.33797002,0.55737996,0.97596,0.84461,4.65,2462799774851.239,0.625,0.388,-83422691328.0,6.221,108.051,321.68,400.0,277.0,2.2,25.0,285.0397505187988,281.9460009765625,-8.183081346383936,0.171,9.839,3908432560128.0,20.08,19.5373,0.52908003,0.35931
HINDZINC,HINDUSTAN ZINC LIMITED,Basic Materials,Other Industrial Metals & Mining,573.9000244140625,733.0,418.0,14.2124815,13.069705,10.715887,0.0982882538035961,0.76941,0.30079,39.034,1.446,1.448,0.717,0.38068,0.54707,0.75795,0.58674,3.77,2424910746357.205,1.472,1.254,105091252224.0,32.308,53.556,636.93335,770.0,480.0,2.4,15.0,573.5522483825683,548.4900048828125,33.46512195675872,0.661,8.764,2305322647552.0,40.38,43.91071,0.8865,0.05233
DMART,AVENUE SUPERMARTS LIMITED,Consumer Defensive,Discount Stores,3960.0,4949.5,3600.0,84.63347,57.46707,10.533427,7.423988596491228,0.1214227085959637,0.1006118358258598,9.913,0.114,0.113,0.149,0.042919997,0.06447,0.15192,0.076230004,0.0,2582894084096.0,1.9770666215437331,0.4169834966395753,-6466100000.0,4.69,375.946,4258.2905,5723.0,3250.0,2.96774,31.0,4032.697507324219,4073.3220068359374,-16.418664775060734,0.228,47.984,2606265270272.0,46.79,68.90903,0.78926,0.13207
TATASTEEL,TATA STEEL LIMITED,Basic Materials,Steel,183.5,224.3999938964844,153.0500030517578,20.781427,10.251397,2.242125,1.822932192982456,0.11156999,0.0473,89.017,0.114,0.116,0.143,0.04602,0.09252,0.56355,0.14178,2.17,2289036951552.0,0.748,0.155,122978271232.0,7.994,81.842,218.08571,260.0,175.0,2.4,35.0,192.37075050354005,189.03320098876952,13.32757045151296,0.867,9.229,3137126531072.0,8.83,17.9,0.35404998,0.34164003
ASIANPAINT,ASIAN PAINTS LIMITED,Basic Materials,Specialty Chemicals,2625.199951171875,2985.699951171875,2115.0,52.799675,43.329556,11.782394,1.323300125313283,0.20889999,0.10560001,17.847,0.399,0.4,0.179,0.12813,0.17687,0.43533,0.18521999,1.05,2516632946983.197,2.209,1.485,43408711680.0,89.675,222.807,3021.4412,3827.0,1860.0,2.38235,34.0,2608.9249938964845,2704.82998046875,2.143879670907456,0.289,36.051,2483164282880.0,49.72,60.58682,0.52881,0.26854
HINDALCO,HINDALCO  INDUSTRIES  LTD,Basic Materials,Aluminum,1029.8499755859375,1176.0,697.0,14.000136,9.246551,1.6737798,0.1864199201065246,0.10288,0.055430003,72.598,0.751,0.752,0.321,0.05549,0.13668999,0.31314,0.14022,0.48,2286099311692.7554,1.21,0.45,-89853747200.0,102.733,615.284,1163.5518,1430.0,925.0,2.2069,29.0,953.8477529907228,988.7890026855468,46.942999423656026,0.925,7.408,3070019764224.0,73.56,111.37666,0.37572,0.40289003
ADANIGREEN,ADANI GREEN ENERGY LTD,Utilities,Utilities - Renewable,1301.800048828125,1631.5,765.0,124.3362,41.46643,11.116045,6.720875675675676,0.07576,0.03683,346.548,0.185,0.185,0.166,0.13095,0.6678,0.94693,0.85926,0.0,2144294091308.5264,0.569,0.429,-252138749952.0,24.727,117.11,1583.1111,1800.0,980.0,1.55556,9.0,1166.449750061035,1452.8939965820311,33.38798427638834,1.083,27.537,3223658692608.0,10.47,31.39407,0.82274,0.16982001
ETERNAL,ETERNAL LIMITED,Consumer Cyclical,Internet Retail,327.95001220703125,368.4500122070313,212.6000061035156,728.77783,87.283195,9.694345,3.1237798114016284,0.01194,-0.00637,14.826,2.333,2.68,1.82,0.00642,0.0023700001,0.35189,0.02576,0.0,3018908874482.525,2.768,1.477,-28681250816.0,7.189,33.829,357.21875,506.0,190.0,1.53125,32.0,272.44780044555665,288.9010006713867,0.4287320368696834,0.225,168.344,2923710119936.0,0.45,3.75731,0.23399,0.51139
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,Financial Services,Credit Services,1128.199951171875,1153.699951171875,566.5,19.922302,15.719047,3.2203095,0.6753322711864406,0.18495001,0.03258,276.215,0.295,0.599,0.428,0.50009996,0.68518996,0.96810997,0.0,1.25,2654635704116.2344,2.275,2.257,-134776700000.0,44.332,350.339,1196.2812,1260.0,1050.0,1.40625,32.0,978.333500366211,1054.277004394531,83.06019365862242,0.606,,4318545051648.0,56.63,71.7728,0.22171,0.59372
WIPRO,WIPRO LTD,Technology,Information Technology Services,181.0,273.1000061035156,169.0,14.376489,13.017059,2.3110316,1.51,0.16128999,0.07263,27.398,0.009,0.006,0.106,0.13919,0.15698,0.29045,0.18414,4.46,1790566334464.0,1.672,1.575,108508127232.0,39.907,78.32,177.75,226.0,150.0,3.35,40.0,212.22475028991695,179.15940032958986,-27.84244831666064,0.394,9.128,1596175679488.0,12.59,13.90483,0.72695,0.14829001
GRASIM,GRASIM INDUSTRIES LTD,Basic Materials,Building Materials,3300.0,3411.10009765625,2502.5,39.421814,21.850407,2.1631742,0.7684564132553605,0.06287,0.03338,135.044,0.513,0.513,0.214,0.03093,0.18809,0.56365,0.20579,0.31,2238233968640.0,0.947,0.292,-163094790144.0,338.673,1525.536,3837.5,4175.0,3500.0,1.4,10.0,2909.4080029296874,3174.3399951171873,15.187270497663752,0.355,13.06,4946063785984.0,83.71,151.02693,0.4871,0.24373
IOC,INDIAN OIL CORP LTD,Energy,Oil & Gas Refining & Marketing,135.89999389648438,188.9600067138672,130.22000122070312,5.560556,7.248317,0.8524545,0.0711979001280409,0.20969999,0.07077,58.446,0.781,0.78,0.385,0.0392,-0.0013,0.1663,0.07931,6.05,1919076183890.802,0.742,0.124,336897933312.0,8.358,159.422,160.06451,230.0,105.0,2.45161,31.0,152.8420004272461,141.29480041503905,-3.916861177386444,0.777,4.621,3146650484736.0,24.44,18.74918,0.73394996,0.14314
EICHERMOT,EICHER MOTORS LTD,Consumer Cyclical,Auto Manufacturers,8042.0,8230.0,5880.0,38.267906,29.605728,8.788927,1.7966153051643194,0.23774,0.10416,2.048,0.213,0.213,0.315,0.23211999,0.19798,0.42308998,0.23195,1.03,2207703367680.0,1.902,1.287,31517612032.0,221.579,915.015,8360.433,9665.0,6900.0,2.05263,37.0,7325.4175,7663.24,35.444210526315786,0.226,37.034,2136264802304.0,210.08,271.63663,0.51333,0.28849
SBILIFE,SBI LIFE INSURANCE CO LTD,Financial Services,Insurance - Life,1782.0,2132.0,1700.4000244140625,68.564835,50.99994,8.8800745,3.145175917431193,0.13703,0.00349,,0.218,0.22,0.188,0.021389998,0.01711,0.09709,0.024230001,0.15,1787968880640.0,1.063,0.193,9995212800.0,15.227,200.674,2342.9722,2790.0,1050.0,1.2,36.0,1919.4435003662109,1818.585998535156,-4.1162227602905554,0.366,60.088,1769885270016.0,25.99,34.94122,0.58819,0.31004
ADANIENSOL,ADANI ENERGY SOLUTION LTD,Utilities,Utilities - Independent Power Producers,1548.5,1789.0,744.9000244140625,63.619556,42.82964,7.315633,0.5126475100725222,0.096599996,0.053379998,194.5,1.241,1.242,0.424,0.095769994,0.24952,0.43660998,0.31635,0.0,1893745033216.0,1.154,0.7,-121189285888.0,40.645,211.67,1747.6666,2060.0,1434.0,2.0,9.0,1228.4532510375975,1604.3100073242188,87.879152762137,0.679,24.153,2328895160320.0,24.34,36.15487,0.7467,0.22031
VBL,VARUN BEVERAGES LIMITED,Consumer Defensive,Beverages - Non-Alcoholic,438.2999877929687,555.7999877929688,381.0,43.74251,37.513866,6.809496,2.786147133757962,0.16853,0.09782,15.869,0.157,0.155,0.204,0.14035,0.24119,0.55454,0.23136,0.46,1482534248118.148,2.034,0.814,1291929984.0,7.594,64.366,549.7684,657.0,422.0,1.44,25.0,472.68524978637697,474.7819995117188,-15.328896528288883,0.298,26.364,1471612452864.0,10.02,11.68368,0.60587,0.24054001
DIVISLAB,DIVI S LABORATORIES LTD,Healthcare,Drug Manufacturers - Specialty & Generic,8570.0,8674.0,5636.5,88.59712,57.00749,13.573571,1.348510197869102,0.16187,0.1007,0.042,0.657,0.655,0.278,0.26046,0.36655998,0.61237997,0.35312,0.35,2275065724928.0,5.431,3.272,-9281250304.0,121.785,631.374,8292.482,11700.0,6000.0,2.72414,29.0,6641.715,7413.96,42.71440466278102,0.22,56.491,2240151027712.0,96.73,150.33113,0.51992,0.30302
ICICIAMC,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,3228.89990234375,3611.0,2530.0,45.83901,34.55351,38.260735,1.9843727272727272,0.7907277814138479,0.6530716500540553,4.066,0.231,0.231,0.181,0.55504,0.73660004,0.82325,0.74677,0.76,1595911258996.5671,3.681437365679525,3.681437365679525,31663300000.0,80.738,84.392,3676.7222,4000.0,3250.0,1.63158,18.0,3086.0113060360864,3198.1619873046875,24.86561832564409,1.414,33.614,1573518049280.0,70.44,93.44637,0.34592,0.59224
POWERINDIA,HITACHI ENERGY INDIA LTD,Industrials,Electrical Equipment & Parts,33510.0,38785.0,16111.0,130.45001,67.59153,28.85686,1.0562753846153845,0.21040002,0.06972,1.663,1.235,1.235,0.686,0.12555,0.15841,0.38989,0.16264999,0.02,1493619965952.0,1.548,0.987,7847649792.0,1052.035,1161.249,36814.43,49936.0,23595.0,2.28571,21.0,27040.54,33525.5,67.55,0.572,98.002,1460515110912.0,256.88,495.77216,0.71536005,0.10119
INDIGO,INTERGLOBE AVIATION LTD,Industrials,Airlines,5165.0,6173.5,3895.199951171875,,22.670755,28.644794,,-0.3431165813142832,-0.0175872284325021,866.462,-0.776,-0.775,0.062,0.03793,0.15758,0.34529,0.13439,0.24,1997132922880.0,1.51365786104361,1.4879255833398657,217598000000.0,1283.605,180.312,5655.12,6600.0,4050.0,1.48,25.0,4911.843504638672,5220.152001953125,-16.091300463000568,0.606,16.418,1868310380544.0,-124.11,227.82655,0.41576,0.44324002
BSE,BSE LIMITED,Financial Services,Financial Data & Stock Exchanges,3291.10009765625,4446.7998046875,2021.5,47.891445,35.96224,16.949667,0.7711987922705313,0.36003,0.20811,0.0,0.621,0.62,0.64,0.48918,0.80109,0.99595,0.80646,0.3,1336611478253.0437,1.53,1.503,51367813120.0,134.925,194.169,3905.353,4850.0,2940.0,2.41176,17.0,3249.849006347656,3702.324008789062,30.44391984368806,0.471,28.136,1313418772480.0,68.72,91.51544,0.0,0.23887
SOLARINDS,SOLAR INDUSTRIES (I) LTD,Basic Materials,Specialty Chemicals,19760.0,20422.0,11646.0,89.460335,56.127964,28.485386,0.9650521574973032,0.31332,0.15451999,23.271,0.927,0.927,0.703,0.17543,0.25502002,0.49456,0.2719,0.06,1788083568640.0,2.057,0.997,-13151637504.0,53.114,693.689,21521.54,23500.0,11200.0,1.76923,13.0,15287.265,18459.3,36.6244900781304,0.238,58.244,1797705302016.0,220.88,352.05267,0.43919,0.45198002
CUMMINSIND,CUMMINS INDIA LTD,Industrials,Specialty Industrial Machinery,5205.0,6100.0,3729.5,60.798973,44.093666,17.024157,67.55441444444445,0.29455,0.15034,0.431,0.009,0.009,0.179,0.18694,0.20458001,0.35457,0.2176,1.26,1442826027008.0,3.324,2.763,11262050304.0,140.948,305.742,5906.636,7177.0,3500.0,2.27273,22.0,4923.612485351562,5540.44,36.3136427068613,0.546,51.111,1408278462464.0,85.61,118.04417,0.5129,0.28496
