ticker,shortName,sector,current_rank,current_score,current_score_status,staged_rank,staged_score,staged_score_status,pushed_rank,pushed_score,pushed_score_status,rank_vs_staged,score_vs_staged,movement_vs_staged,staged_rank_vs_pushed,staged_score_vs_pushed,staged_movement_vs_pushed,rank_vs_pushed,score_vs_pushed,movement_vs_pushed
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,Industrials,1184,43,ranked,1060,45.8,ranked,1060,45.8,ranked,-124,-2.8,down,0,0,unchanged,-124,-2.8,down
HUBTOWN,HUBTOWN LIMITED,Real Estate,1185,43,ranked,527,51.9,ranked,527,51.9,ranked,-658,-8.9,down,0,0,unchanged,-658,-8.9,down
PASHUPATI,PASHUPATI COTSPIN LIMITED,Consumer Cyclical,1186,43,ranked,1308,37.4,ranked,1308,37.4,ranked,122,5.6,up,0,0,unchanged,122,5.6,up
DMART,AVENUE SUPERMARTS LIMITED,Consumer Defensive,1187,42.9,ranked,991,46.9,ranked,991,46.9,ranked,-196,-4,down,0,0,unchanged,-196,-4,down
GOKEX,GOKALDAS EXPORTS LTD.,Consumer Cyclical,1188,42.9,ranked,1075,45.5,ranked,1075,45.5,ranked,-113,-2.6,down,0,0,unchanged,-113,-2.6,down
ADANIENT,ADANI ENTERPRISES LIMITED,Energy,1189,42.9,ranked,1157,43.7,ranked,1157,43.7,ranked,-32,-0.8,down,0,0,unchanged,-32,-0.8,down
TIINDIA,TUBE INVEST OF INDIA LTD,Industrials,1190,42.9,ranked,1205,42.8,ranked,1205,42.8,ranked,15,0.1,up,0,0,unchanged,15,0.1,up
GODREJPROP,GODREJ PROPERTIES LTD,Real Estate,1191,42.9,ranked,771,49.6,ranked,771,49.6,ranked,-420,-6.7,down,0,0,unchanged,-420,-6.7,down
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,Technology,1192,42.9,ranked,1018,46.5,ranked,1018,46.5,ranked,-174,-3.6,down,0,0,unchanged,-174,-3.6,down
SALZERELEC,SALZER ELECTRONICS LTD,Industrials,1193,42.9,ranked,1142,44,ranked,1142,44,ranked,-51,-1.1,down,0,0,unchanged,-51,-1.1,down
BEML,BEML LIMITED,Industrials,1194,42.8,ranked,1280,39.8,ranked,1280,39.8,ranked,86,3,up,0,0,unchanged,86,3,up
INDIACEM,THE INDIA CEMENTS LIMITED,Basic Materials,1195,42.8,ranked,1219,42.4,ranked,1219,42.4,ranked,24,0.4,up,0,0,unchanged,24,0.4,up
SINDHUTRAD,SINDHU TRADE LINKS LTD,Industrials,1196,42.8,ranked,1202,42.9,ranked,1202,42.9,ranked,6,-0.1,up,0,0,unchanged,6,-0.1,up
BIRLANU,BIRLANU LIMITED,Industrials,1197,42.8,ranked,1283,39.7,ranked,1283,39.7,ranked,86,3.1,up,0,0,unchanged,86,3.1,up
PGEL,PG ELECTROPLAST LTD,Technology,1198,42.7,ranked,1231,41.9,ranked,1231,41.9,ranked,33,0.8,up,0,0,unchanged,33,0.8,up
WAKEFIT,WAKEFIT INNOVATIONS LTD,Consumer Cyclical,1199,42.7,ranked,875,48.5,ranked,875,48.5,ranked,-324,-5.8,down,0,0,unchanged,-324,-5.8,down
COHANCE,COHANCE LIFESCIENCES LTD,Healthcare,1200,42.7,ranked,1169,43.5,ranked,1169,43.5,ranked,-31,-0.8,down,0,0,unchanged,-31,-0.8,down
ACI,ARCHEAN CHEMICAL IND LTD,Basic Materials,1201,42.7,ranked,1197,42.9,ranked,1197,42.9,ranked,-4,-0.2,down,0,0,unchanged,-4,-0.2,down
SERVOTECH,SERVOTECH REN POW SYS LTD,Industrials,1202,42.7,ranked,1268,40.4,ranked,1268,40.4,ranked,66,2.3,up,0,0,unchanged,66,2.3,up
GRMOVER,GRM OVERSEAS LIMITED,Consumer Defensive,1203,42.7,ranked,613,51.1,ranked,613,51.1,ranked,-590,-8.4,down,0,0,unchanged,-590,-8.4,down
DIGITIDE,DIGITIDE SOLUTIONS LTD,Industrials,1204,42.7,ranked,1003,46.8,ranked,1003,46.8,ranked,-201,-4.1,down,0,0,unchanged,-201,-4.1,down
SAGCEM,SAGAR CEMENTS LIMITED,Basic Materials,1205,42.6,ranked,990,46.9,ranked,990,46.9,ranked,-215,-4.3,down,0,0,unchanged,-215,-4.3,down
IDEA,VODAFONE IDEA LIMITED,Communication Services,1206,42.6,ranked,1147,43.9,ranked,1147,43.9,ranked,-59,-1.3,down,0,0,unchanged,-59,-1.3,down
SWANCORP,SWAN CORP LIMITED,Industrials,1207,42.6,ranked,1264,40.8,ranked,1264,40.8,ranked,57,1.8,up,0,0,unchanged,57,1.8,up
QUICKHEAL,QUICK HEAL TECH LTD,Technology,1208,42.6,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
AWHCL,ANTONY WASTE HDG CELL LTD,Industrials,1209,42.5,ranked,1118,44.6,ranked,1118,44.6,ranked,-91,-2.1,down,0,0,unchanged,-91,-2.1,down
JSWENERGY,JSW ENERGY LIMITED,Utilities,1210,42.4,ranked,1143,43.9,ranked,1143,43.9,ranked,-67,-1.5,down,0,0,unchanged,-67,-1.5,down
SULA,SULA VINEYARDS LIMITED,Consumer Defensive,1211,42.4,ranked,1214,42.5,ranked,1214,42.5,ranked,3,-0.1,up,0,0,unchanged,3,-0.1,up
ATGL,ADANI TOTAL GAS LIMITED,Utilities,1212,42.4,ranked,1124,44.5,ranked,1124,44.5,ranked,-88,-2.1,down,0,0,unchanged,-88,-2.1,down
THEMISMED,THEMIS MEDICARE LTD.,Healthcare,1213,42.4,ranked,1273,40.3,ranked,1273,40.3,ranked,60,2.1,up,0,0,unchanged,60,2.1,up
APOLLO,APOLLO MICRO SYSTEMS LTD,Industrials,1214,42.3,ranked,1039,46.1,ranked,1039,46.1,ranked,-175,-3.8,down,0,0,unchanged,-175,-3.8,down
AFCONS,AFCONS INFRASTRUCTURE LTD,Industrials,1215,42.3,ranked,1187,43.2,ranked,1187,43.2,ranked,-28,-0.9,down,0,0,unchanged,-28,-0.9,down
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,Consumer Cyclical,1216,42.3,ranked,1026,46.4,ranked,1026,46.4,ranked,-190,-4.1,down,0,0,unchanged,-190,-4.1,down
GENESYS,GENESYS INTL CORPN LTD,Technology,1217,42.3,ranked,938,47.7,ranked,938,47.7,ranked,-279,-5.4,down,0,0,unchanged,-279,-5.4,down
TATAINVEST,TATA INVESTMENT CORP LTD,Financial Services,1218,42.3,ranked,998,46.8,ranked,998,46.8,ranked,-220,-4.5,down,0,0,unchanged,-220,-4.5,down
KWIL,KWALITY WALL'S (INDIA) L,Consumer Defensive,1219,42.3,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
ISGEC,ISGEC HEAVY ENG LTD,Industrials,1220,42.2,ranked,1218,42.4,ranked,1218,42.4,ranked,-2,-0.2,down,0,0,unchanged,-2,-0.2,down
LLOYDSENT,LLOYDS ENTERPRISES LTD,Basic Materials,1221,42.1,ranked,926,47.8,ranked,926,47.8,ranked,-295,-5.7,down,0,0,unchanged,-295,-5.7,down
UNITECH,UNITECH LTD,Real Estate,1222,42.1,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
TMPV,TATA MOTORS PASS VEH LTD,Consumer Cyclical,1223,42,ranked,1246,41.4,ranked,1246,41.4,ranked,23,0.6,up,0,0,unchanged,23,0.6,up
HEMIPROP,HEMISPHERE PROP IND LTD,Real Estate,1224,42,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
ALOKINDS,ALOK INDUSTRIES LIMITED,Consumer Cyclical,1225,42,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
ADANIGREEN,ADANI GREEN ENERGY LTD,Utilities,1226,41.8,ranked,863,48.5,ranked,863,48.5,ranked,-363,-6.7,down,0,0,unchanged,-363,-6.7,down
TATACHEM,TATA CHEMICALS LTD,Basic Materials,1227,41.8,ranked,1224,42.2,ranked,1224,42.2,ranked,-3,-0.4,down,0,0,unchanged,-3,-0.4,down
RPOWER,RELIANCE POWER LTD.,Utilities,1228,41.7,ranked,1297,38.8,ranked,1297,38.8,ranked,69,2.9,up,0,0,unchanged,69,2.9,up
BLKASHYAP,B.L.KASHYAP & SON LTD,Industrials,1229,41.7,ranked,1021,46.5,ranked,1021,46.5,ranked,-208,-4.8,down,0,0,unchanged,-208,-4.8,down
ABFRL,ADITYA BIRLA FASHION & RT,Consumer Cyclical,1230,41.7,ranked,1153,43.8,ranked,1153,43.8,ranked,-77,-2.1,down,0,0,unchanged,-77,-2.1,down
CANHLIFE,CANARA HSBC LIFE INS CO L,Financial Services,1231,41.6,ranked,1199,42.9,ranked,1199,42.9,ranked,-32,-1.3,down,0,0,unchanged,-32,-1.3,down
DELHIVERY,DELHIVERY LIMITED,Industrials,1232,41.6,ranked,1005,46.7,ranked,1005,46.7,ranked,-227,-5.1,down,0,0,unchanged,-227,-5.1,down
BLUESTARCO,BLUE STAR LIMITED,Industrials,1233,41.6,ranked,1208,42.7,ranked,1208,42.7,ranked,-25,-1.1,down,0,0,unchanged,-25,-1.1,down
IDFCFIRSTB,IDFC FIRST BANK LIMITED,Financial Services,1234,41.6,ranked,1254,41.1,ranked,1254,41.1,ranked,20,0.5,up,0,0,unchanged,20,0.5,up
HIRECT,HIND RECTIFIER LIMITED,Industrials,1235,41.6,ranked,1272,40.3,ranked,1272,40.3,ranked,37,1.3,up,0,0,unchanged,37,1.3,up
NITCO,NITCO LIMITED,Industrials,1236,41.6,ranked,1091,45.2,ranked,1091,45.2,ranked,-145,-3.6,down,0,0,unchanged,-145,-3.6,down
IRFC,INDIAN RAILWAY FIN CORP L,Financial Services,1237,41.5,ranked,1255,41.1,ranked,1255,41.1,ranked,18,0.4,up,0,0,unchanged,18,0.4,up
UBL,UNITED BREWERIES LTD,Consumer Defensive,1238,41.5,ranked,1204,42.8,ranked,1204,42.8,ranked,-34,-1.3,down,0,0,unchanged,-34,-1.3,down
NSIL,NALWA SONS INVESTMENT LTD,Financial Services,1239,41.5,ranked,1121,44.6,ranked,1121,44.6,ranked,-118,-3.1,down,0,0,unchanged,-118,-3.1,down
WESTLIFE,WESTLIFE FOODWORLD LTD,Consumer Cyclical,1240,41.4,ranked,1276,40.1,ranked,1276,40.1,ranked,36,1.3,up,0,0,unchanged,36,1.3,up
JBMA,JBM AUTO LIMITED,Consumer Cyclical,1241,41.4,ranked,1257,41.1,ranked,1257,41.1,ranked,16,0.3,up,0,0,unchanged,16,0.3,up
AEQUS,AEQUS LIMITED,Industrials,1242,41.4,ranked,992,46.9,ranked,992,46.9,ranked,-250,-5.5,down,0,0,unchanged,-250,-5.5,down
BAJEL,BAJEL PROJECTS LIMITED,Utilities,1243,41.3,ranked,1076,45.5,ranked,1076,45.5,ranked,-167,-4.2,down,0,0,unchanged,-167,-4.2,down
PRAJIND,PRAJ INDUSTRIES LTD,Industrials,1244,41.2,ranked,1314,36.4,ranked,1314,36.4,ranked,70,4.8,up,0,0,unchanged,70,4.8,up
TVSSRICHAK,TVS SRICHAKRA LIMITED,Consumer Cyclical,1245,41.2,ranked,1175,43.4,ranked,1175,43.4,ranked,-70,-2.2,down,0,0,unchanged,-70,-2.2,down
KALPATARU,KALPATARU LIMITED,Real Estate,1246,41.2,ranked,1198,42.9,ranked,1198,42.9,ranked,-48,-1.7,down,0,0,unchanged,-48,-1.7,down
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,Financial Services,1247,41.2,ranked,1221,42.4,ranked,1221,42.4,ranked,-26,-1.2,down,0,0,unchanged,-26,-1.2,down
PARACABLES,PARAMOUNT COMM LTD,Technology,1248,41.1,ranked,1146,43.9,ranked,1146,43.9,ranked,-102,-2.8,down,0,0,unchanged,-102,-2.8,down
UTKARSHBNK,UTKARSH SMALL FIN BANK L,Financial Services,1249,41,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
GODREJIND,GODREJ INDUSTRIES LTD,Industrials,1250,41,ranked,526,51.9,ranked,526,51.9,ranked,-724,-10.9,down,0,0,unchanged,-724,-10.9,down
DIAMONDYD,PRATAAP SNACKS LIMITED,Consumer Defensive,1251,40.9,ranked,1232,41.9,ranked,1232,41.9,ranked,-19,-1,down,0,0,unchanged,-19,-1,down
MSPL,MSP STEEL & POWER LTD.,Basic Materials,1252,40.9,ranked,1161,43.7,ranked,1161,43.7,ranked,-91,-2.8,down,0,0,unchanged,-91,-2.8,down
TARSONS,TARSONS PRODUCTS LIMITED,Healthcare,1253,40.9,ranked,1033,46.3,ranked,1033,46.3,ranked,-220,-5.4,down,0,0,unchanged,-220,-5.4,down
5PAISA,5PAISA CAPITAL LIMITED,Financial Services,1254,40.8,ranked,1159,43.7,ranked,1159,43.7,ranked,-95,-2.9,down,0,0,unchanged,-95,-2.9,down
CHEMPLASTS,CHEMPLAST SANMAR LIMITED,Basic Materials,1255,40.8,ranked,1167,43.6,ranked,1167,43.6,ranked,-88,-2.8,down,0,0,unchanged,-88,-2.8,down
JISLDVREQS,JAIN DVR EQUITY SHARES,Industrials,1256,40.8,ranked,1229,42,ranked,1229,42,ranked,-27,-1.2,down,0,0,unchanged,-27,-1.2,down
PNBGILTS,PNB GILTS LIMITED,Financial Services,1257,40.8,ranked,1240,41.7,ranked,1240,41.7,ranked,-17,-0.9,down,0,0,unchanged,-17,-0.9,down
VOLTAS,VOLTAS LTD,Consumer Cyclical,1258,40.7,ranked,1309,37.3,ranked,1309,37.3,ranked,51,3.4,up,0,0,unchanged,51,3.4,up
BOMDYEING,BOMBAY DYEING & MFG. CO L,Consumer Cyclical,1259,40.7,ranked,1122,44.6,ranked,1122,44.6,ranked,-137,-3.9,down,0,0,unchanged,-137,-3.9,down
SGMART,SG MART LIMITED,Industrials,1260,40.5,ranked,1080,45.4,ranked,1080,45.4,ranked,-180,-4.9,down,0,0,unchanged,-180,-4.9,down
RATNAVEER,RATNAVEER PRECISION ENG L,Basic Materials,1261,40.4,ranked,814,49.1,ranked,814,49.1,ranked,-447,-8.7,down,0,0,unchanged,-447,-8.7,down
RICOAUTO,RICO AUTO INDUSTRIES LTD,Consumer Cyclical,1262,40.4,ranked,1239,41.7,ranked,1239,41.7,ranked,-23,-1.3,down,0,0,unchanged,-23,-1.3,down
NETWORK18,NETWORK18 MEDIA & INV LTD,Communication Services,1263,40.4,ranked,1249,41.4,ranked,1249,41.4,ranked,-14,-1,down,0,0,unchanged,-14,-1,down
KIMS,KRISHNA INST OF MED SCI L,Healthcare,1264,40.3,ranked,1215,42.5,ranked,1215,42.5,ranked,-49,-2.2,down,0,0,unchanged,-49,-2.2,down
ALLCARGO,ALLCARGO LOGISTICS LTD,Industrials,1265,40.3,ranked,1230,42,ranked,1230,42,ranked,-35,-1.7,down,0,0,unchanged,-35,-1.7,down
FAZE3Q,FAZE THREE LIMITED,Consumer Cyclical,1266,40.3,ranked,985,47,ranked,985,47,ranked,-281,-6.7,down,0,0,unchanged,-281,-6.7,down
SPANDANA,SPANDANA SPHOORTY FIN LTD,Financial Services,1267,40.3,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
RAYMOND,RAYMOND LTD,Industrials,1268,40.2,ranked,1237,41.7,ranked,1237,41.7,ranked,-31,-1.5,down,0,0,unchanged,-31,-1.5,down
INDIGO,INTERGLOBE AVIATION LTD,Industrials,1269,40.2,ranked,944,47.6,ranked,944,47.6,ranked,-325,-7.4,down,0,0,unchanged,-325,-7.4,down
THERMAX,THERMAX LTD,Industrials,1270,40.1,ranked,1127,44.4,ranked,1127,44.4,ranked,-143,-4.3,down,0,0,unchanged,-143,-4.3,down
RAMCOCEM,THE RAMCO CEMENTS LIMITED,Basic Materials,1271,40.1,ranked,1116,44.6,ranked,1116,44.6,ranked,-155,-4.5,down,0,0,unchanged,-155,-4.5,down
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,Real Estate,1272,40.1,ranked,913,48,ranked,913,48,ranked,-359,-7.9,down,0,0,unchanged,-359,-7.9,down
KICL,KALYANI INVEST CO LTD,Financial Services,1273,40.1,ranked,1201,42.9,ranked,1201,42.9,ranked,-72,-2.8,down,0,0,unchanged,-72,-2.8,down
GODIGIT,GO DIGIT GENERAL INS LTD,Financial Services,1274,40,ranked,1024,46.4,ranked,1024,46.4,ranked,-250,-6.4,down,0,0,unchanged,-250,-6.4,down
IONEXCHANG,ION EXCHANGE (INDIA) LTD,Industrials,1275,40,ranked,1293,39.1,ranked,1293,39.1,ranked,18,0.9,up,0,0,unchanged,18,0.9,up
TARC,TARC LIMITED,Real Estate,1276,40,ranked,1170,43.5,ranked,1170,43.5,ranked,-106,-3.5,down,0,0,unchanged,-106,-3.5,down
INDOSTAR,INDOSTAR CAPITAL FIN LTD,Financial Services,1277,40,ranked,960,47.3,ranked,960,47.3,ranked,-317,-7.3,down,0,0,unchanged,-317,-7.3,down
ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,Consumer Cyclical,1278,40,ranked,1222,42.4,ranked,1222,42.4,ranked,-56,-2.4,down,0,0,unchanged,-56,-2.4,down
PANACEABIO,PANACEA BIOTEC LTD,Healthcare,1279,40,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
ZOTA,ZOTA HEALTH CARE LIMITED,Healthcare,1280,40,ranked,1242,41.7,ranked,1242,41.7,ranked,-38,-1.7,down,0,0,unchanged,-38,-1.7,down
PWL,PHYSICSWALLAH LIMITED,Consumer Defensive,1281,39.9,ranked,1001,46.8,ranked,1001,46.8,ranked,-280,-6.9,down,0,0,unchanged,-280,-6.9,down
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,Industrials,1282,39.9,ranked,1252,41.2,ranked,1252,41.2,ranked,-30,-1.3,down,0,0,unchanged,-30,-1.3,down
MHRIL,MAHINDRA HOLIDAYS LTD,Consumer Cyclical,1283,39.8,ranked,1149,43.8,ranked,1149,43.8,ranked,-134,-4,down,0,0,unchanged,-134,-4,down
ELECTHERM,ELECTROTHERM (I) LTD.,Basic Materials,1284,39.8,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
TEJASNET,TEJAS NETWORKS LIMITED,Technology,1285,39.7,ranked,1317,36.1,ranked,1317,36.1,ranked,32,3.6,up,0,0,unchanged,32,3.6,up
MAMATA,MAMATA MACHINERY LIMITED,Industrials,1286,39.6,ranked,1279,39.9,ranked,1279,39.9,ranked,-7,-0.3,down,0,0,unchanged,-7,-0.3,down
TRIVENI,TRIVENI ENGG. & INDS. LTD,Consumer Defensive,1287,39.4,ranked,1186,43.2,ranked,1186,43.2,ranked,-101,-3.8,down,0,0,unchanged,-101,-3.8,down
PILANIINVS,PILANI INV & IND COR LTD,Financial Services,1288,39.3,ranked,1278,40,ranked,1278,40,ranked,-10,-0.7,down,0,0,unchanged,-10,-0.7,down
ONESOURCE,ONESOURCE SPECL PHARMA L,Healthcare,1289,39.2,ranked,1286,39.5,ranked,1286,39.5,ranked,-3,-0.3,down,0,0,unchanged,-3,-0.3,down
NIBE,NIBE LIMITED,Industrials,1290,39.2,ranked,1182,43.3,ranked,1182,43.3,ranked,-108,-4.1,down,0,0,unchanged,-108,-4.1,down
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,Basic Materials,1291,39.2,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
EXICOM,EXICOM TELE SYSTEMS LTD,Industrials,1292,39.2,ranked,1211,42.7,ranked,1211,42.7,ranked,-81,-3.5,down,0,0,unchanged,-81,-3.5,down
RBA,RESTAURANT BRAND ASIA LTD,Consumer Cyclical,1293,39.1,ranked,1251,41.2,ranked,1251,41.2,ranked,-42,-2.1,down,0,0,unchanged,-42,-2.1,down
LGHL,LAXMI GOLDORNA HOUSE LTD,Consumer Cyclical,1294,39.1,ranked,1267,40.5,ranked,1267,40.5,ranked,-27,-1.4,down,0,0,unchanged,-27,-1.4,down
RTNPOWER,RATTANINDIA POWER LIMITED,Utilities,1295,39,ranked,1301,38.4,ranked,1301,38.4,ranked,6,0.6,up,0,0,unchanged,6,0.6,up
SWSOLAR,STRLNG & WIL REN ENE LTD,Technology,1296,38.9,ranked,1291,39.2,ranked,1291,39.2,ranked,-5,-0.3,down,0,0,unchanged,-5,-0.3,down
ELECTCAST,ELECTROSTEEL CASTINGS LTD,Industrials,1297,38.8,ranked,1261,40.8,ranked,1261,40.8,ranked,-36,-2,down,0,0,unchanged,-36,-2,down
COCHINSHIP,COCHIN SHIPYARD LIMITED,Industrials,1298,38.7,ranked,1307,37.6,ranked,1307,37.6,ranked,9,1.1,up,0,0,unchanged,9,1.1,up
YESBANK,YES BANK LIMITED,Financial Services,1299,38.6,ranked,1262,40.8,ranked,1262,40.8,ranked,-37,-2.2,down,0,0,unchanged,-37,-2.2,down
ORCHPHARMA,ORCHID PHARMA LIMITED,Healthcare,1300,38.6,ranked,1133,44.2,ranked,1133,44.2,ranked,-167,-5.6,down,0,0,unchanged,-167,-5.6,down
IFCI,IFCI LTD,Financial Services,1301,38.6,ranked,1192,43.1,ranked,1192,43.1,ranked,-109,-4.5,down,0,0,unchanged,-109,-4.5,down
INDOCO,INDOCO REMEDIES LTD.,Healthcare,1302,38.6,ranked,1183,43.3,ranked,1183,43.3,ranked,-119,-4.7,down,0,0,unchanged,-119,-4.7,down
BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,Consumer Defensive,1303,38.6,ranked,1241,41.7,ranked,1241,41.7,ranked,-62,-3.1,down,0,0,unchanged,-62,-3.1,down
TVSSCS,TVS SUPPLY CHAIN SOL L,Industrials,1304,38.5,ranked,1022,46.5,ranked,1022,46.5,ranked,-282,-8,down,0,0,unchanged,-282,-8,down
TEXINFRA,TEXMACO INFRA & HOLDG LTD,Real Estate,1305,38.5,ranked,1166,43.6,ranked,1166,43.6,ranked,-139,-5.1,down,0,0,unchanged,-139,-5.1,down
SUMEETINDS,SUMEET IND LIMITED,Consumer Cyclical,1306,38.4,ranked,1173,43.5,ranked,1173,43.5,ranked,-133,-5.1,down,0,0,unchanged,-133,-5.1,down
ASIANTILES,ASIAN GRANITO IND. LTD.,Industrials,1307,38.3,ranked,1140,44.1,ranked,1140,44.1,ranked,-167,-5.8,down,0,0,unchanged,-167,-5.8,down
FIRSTCRY,BRAINBEES SOLUTIONS LTD,Consumer Cyclical,1308,38.3,ranked,1152,43.8,ranked,1152,43.8,ranked,-156,-5.5,down,0,0,unchanged,-156,-5.5,down
PPLPHARMA,PIRAMAL PHARMA LIMITED,Healthcare,1309,38.1,ranked,1200,42.9,ranked,1200,42.9,ranked,-109,-4.8,down,0,0,unchanged,-109,-4.8,down
AXISCADES,AXISCADES TECH LTD,Industrials,1310,38.1,ranked,1288,39.4,ranked,1288,39.4,ranked,-22,-1.3,down,0,0,unchanged,-22,-1.3,down
DYNAMATECH,DYNAMATIC TECHNOLOGIES,Consumer Cyclical,1311,38,ranked,1323,33.4,ranked,1323,33.4,ranked,12,4.6,up,0,0,unchanged,12,4.6,up
JINDALPHOT,JINDAL PHOTO LIMITED,Financial Services,1312,38,ranked,1270,40.4,ranked,1270,40.4,ranked,-42,-2.4,down,0,0,unchanged,-42,-2.4,down
ITI,ITI LTD,Technology,1313,38,ranked,1305,37.9,ranked,1305,37.9,ranked,-8,0.1,down,0,0,unchanged,-8,0.1,down
ORIENTTECH,ORIENT TECHNOLOGIES LTD,Technology,1314,37.9,ranked,1310,37.3,ranked,1310,37.3,ranked,-4,0.6,down,0,0,unchanged,-4,0.6,down
AMBER,AMBER ENTERPRISES (I) LTD,Consumer Cyclical,1315,37.7,ranked,1243,41.6,ranked,1243,41.6,ranked,-72,-3.9,down,0,0,unchanged,-72,-3.9,down
BDL,BHARAT DYNAMICS LIMITED,Industrials,1316,37.5,ranked,1304,38.1,ranked,1304,38.1,ranked,-12,-0.6,down,0,0,unchanged,-12,-0.6,down
HCC,HINDUSTAN CONSTRUCTION CO,Industrials,1317,37.4,ranked,1281,39.8,ranked,1281,39.8,ranked,-36,-2.4,down,0,0,unchanged,-36,-2.4,down
JISLJALEQS,JAIN IRRIGATION SYSTEMS,Industrials,1318,37.4,ranked,1302,38.4,ranked,1302,38.4,ranked,-16,-1,down,0,0,unchanged,-16,-1,down
HLEGLAS,HLE GLASCOAT LIMITED,Industrials,1319,37.3,ranked,1135,44.2,ranked,1135,44.2,ranked,-184,-6.9,down,0,0,unchanged,-184,-6.9,down
TIL,TIL LTD,Industrials,1320,37.3,ranked,1289,39.3,ranked,1289,39.3,ranked,-31,-2,down,0,0,unchanged,-31,-2,down
JWL,JUPITER WAGONS LIMITED,Industrials,1321,37.2,ranked,1318,35.8,ranked,1318,35.8,ranked,-3,1.4,down,0,0,unchanged,-3,1.4,down
PREMEXPLN,PREMIER EXPLOSIVES LTD,Basic Materials,1322,37.2,ranked,1113,44.7,ranked,1113,44.7,ranked,-209,-7.5,down,0,0,unchanged,-209,-7.5,down
MANGLMCEM,MANGALAM CEMENT LTD,Basic Materials,1323,37.2,ranked,1090,45.2,ranked,1090,45.2,ranked,-233,-8,down,0,0,unchanged,-233,-8,down
OLAELEC,OLA ELECTRIC MOBILITY LTD,Consumer Cyclical,1324,37,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
SDBL,SOM DIST & BREW LTD,Consumer Defensive,1325,36.9,ranked,1303,38.2,ranked,1303,38.2,ranked,-22,-1.3,down,0,0,unchanged,-22,-1.3,down
VIPIND,VIP INDUSTRIES LTD,Consumer Cyclical,1326,36.7,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
IRCON,IRCON INTERNATIONAL LTD,Industrials,1327,36.6,ranked,1312,36.7,ranked,1312,36.7,ranked,-15,-0.1,down,0,0,unchanged,-15,-0.1,down
CAMLINFINE,CAMLIN FINE SCIENCES LTD,Basic Materials,1328,36.6,ranked,1275,40.2,ranked,1275,40.2,ranked,-53,-3.6,down,0,0,unchanged,-53,-3.6,down
SALASAR,SALASAR TECHNO ENGG. LTD.,Basic Materials,1329,36.5,ranked,1290,39.3,ranked,1290,39.3,ranked,-39,-2.8,down,0,0,unchanged,-39,-2.8,down
SHOPERSTOP,SHOPPERS STOP LIMITED,Consumer Cyclical,1330,36.4,ranked,1160,43.7,ranked,1160,43.7,ranked,-170,-7.3,down,0,0,unchanged,-170,-7.3,down
RIIL,RELIANCE INDUSTRIAL INFRA,Industrials,1331,36.4,ranked,1313,36.5,ranked,1313,36.5,ranked,-18,-0.1,down,0,0,unchanged,-18,-0.1,down
EASEMYTRIP,EASY TRIP PLANNERS LTD,Consumer Cyclical,1332,36.4,ranked,1298,38.6,ranked,1298,38.6,ranked,-34,-2.2,down,0,0,unchanged,-34,-2.2,down
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,Financial Services,1333,36.2,ranked,,,insufficient valuation data,,,insufficient valuation data,,,newly ranked,,,unranked,,,newly ranked
RELIGARE,RELIGARE ENTER. LTD.,Financial Services,1334,36,ranked,1269,40.4,ranked,1269,40.4,ranked,-65,-4.4,down,0,0,unchanged,-65,-4.4,down
GODAVARIB,GODAVARI BIOREFINERIES L,Basic Materials,1335,35.8,ranked,1287,39.4,ranked,1287,39.4,ranked,-48,-3.6,down,0,0,unchanged,-48,-3.6,down
ICEMAKE,ICE MAKE REFRIGERAT LTD,Industrials,1336,35.8,ranked,1294,39.1,ranked,1294,39.1,ranked,-42,-3.3,down,0,0,unchanged,-42,-3.3,down
