ticker,shortName,sector,currentPrice,pct_below_52w_high,trailingPE,roe_pct,debtToEquity,promoter_pct,institutional_pct,institutions_count,avg_delivery_pct,delivery_trend,score,ownership_score,shareholding_score,final_score,reasons,shareholding_reasons
GABRIEL,GABRIEL INDIA LTD,Consumer Cyclical,1436.800048828125,10.199996948242188,81.22103,19.584998,10.642,64.3,16.3,52.0,39.2,5.4,9,2,2,13,ROE 20%; low D/E 11; earnings +41%; rev +30%,strong promoter 64.3%
SARDAEN,SARDA ENERGY & MIN LTD,Basic Materials,509.3500061035156,20.3829611405212,15.892356,15.999,35.204,74.8,4.0,39.0,45.8,-5.7,11,0,2,13,20% below 52w high; low D/E 35; margin 20%; PE 16,strong promoter 74.8%
PFS,PTC INDIA FIN SERV LTD,Financial Services,27.81999969482422,31.62939141373398,8.017291,12.14,57.41138804826412,0.0,70.6,10.0,65.0,3.0,9,2,2,13,32% below 52w high; margin 55%; PE 8,high institutional 70.6%
RPEL,RAGHAV PRODUCTIVITY ENH L,Basic Materials,1614.699951171875,3.021023953641141,118.8153,20.89,2.213,82.2,0.0,2.0,53.8,-13.7,10,0,2,12,ROE 21%; low D/E 2; margin 22%; earnings +68%; rev +49%,strong promoter 82.2%; ⚠ very high promoter = low float
ESABINDIA,ESAB INDIA LTD,Industrials,6154.0,15.9232187990983,42.753925,52.285,0.78,74.2,13.6,20.0,52.8,-5.2,10,0,2,12,ROE 52%; low D/E 1; earnings +37%; rev +20%,strong promoter 74.2%
DIXON,DIXON TECHNO (INDIA) LTD,Technology,14850.0,19.603703102160143,43.51011,37.133,18.457,40.1,35.8,206.0,35.3,4.7,10,0,2,12,ROE 37%; low D/E 18; earnings +155%; rev +21%,promoter 40.1%; institutional 35.8%
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,Healthcare,369.25,22.91231732776618,82.60627,17.413999,56.23,72.0,1.2,7.0,56.0,-5.0,10,0,2,12,23% below 52w high; margin 28%; earnings +23%; rev +22%,strong promoter 72.0%
SPMLINFRA,SPML INFRA LIMITED,Industrials,190.88999938964844,36.791390930579986,18.00849,8.692,37.764,61.8,3.3,6.0,53.7,-5.0,10,0,2,12,37% below 52w high; low D/E 38; earnings +88%; rev +82%,strong promoter 61.8%
IREDA,INDIAN RENEWABLE ENERGY,Financial Services,114.9000015258789,29.6602404452521,16.344238,20.07,565.671,71.8,4.3,59.0,36.1,1.3,10,0,2,12,30% below 52w high; ROE 20%; margin 46%; earnings +33%; rev +24%; PE 16,strong promoter 71.8%
DATAMATICS,DATAMATICS GLOBAL SER LTD,Technology,820.9000244140625,22.115747209291985,22.422836,13.48,14.384,80.3,0.6,12.0,47.5,0.2,9,1,2,12,22% below 52w high; low D/E 14; earnings +44%,strong promoter 80.3%; ⚠ very high promoter = low float
JAINREC,JAIN RESOURCE RECYCLING L,Basic Materials,299.75,49.53278999251589,28.040226,28.671999999999997,81.887,81.7,8.1,24.0,37.3,3.4,10,0,2,12,50% below 52w high; ROE 29%; rev +76%,strong promoter 81.7%; ⚠ very high promoter = low float
BIL,BHARTIYA INTERNATIONAL,Consumer Cyclical,834.5499877929688,14.841837980309313,43.6252,2.873,111.216,78.2,0.0,0.0,77.5,13.6,6,4,2,12,earnings +213%; rev +33%,strong promoter 78.2%; ⚠ very high promoter = low float
MCX,MULTI COMMODITY EXCHANGE,Financial Services,3126.0,10.172413793103448,51.797848,37.883,0.113,19.5,52.5,184.0,44.6,-3.1,10,0,2,12,ROE 38%; low D/E 0; margin 56%; earnings +103%; rev +85%,high institutional 52.5%
OIL,OIL INDIA LTD,Energy,480.8999938964844,9.435029398025542,9.359673,12.743,58.741,67.7,22.5,137.0,42.8,1.7,10,0,2,12,margin 22%; earnings +91%; rev +58%; PE 9,strong promoter 67.7%
KFINTECH,KFIN TECHNOLOGIES LIMITED,Technology,961.0,20.905349794238685,48.732254,22.312,3.314,14.5,64.5,86.0,36.4,-3.1,10,0,2,12,21% below 52w high; ROE 22%; low D/E 3; margin 24%; rev +30%,high institutional 64.5%
FEDERALBNK,FEDERAL BANK LTD,Financial Services,355.29998779296875,4.4121667676803815,18.969568,14.09,82.89399323377539,10.9,59.7,145.0,60.8,-7.8,9,1,2,12,margin 31%; earnings +33%; rev +21%,high institutional 59.7%
RALLIS,RALLIS INDIA LTD,Basic Materials,212.8500061035156,44.81462292791824,19.332426,9.317,2.991,56.7,16.0,31.0,53.1,-4.1,9,1,2,12,45% below 52w high; low D/E 3; earnings +32%,strong promoter 56.7%
GPIL,GODAWARI POW & ISP LTD,Basic Materials,247.8800048828125,22.537498474121097,19.751394,14.865999999999998,7.582,63.4,6.7,46.0,47.6,-2.4,9,1,2,12,23% below 52w high; low D/E 8; rev +32%,strong promoter 63.4%
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,Industrials,259.45001220703125,21.3787841796875,44.274746,5.3790003,167.843,64.6,5.9,5.0,58.4,8.4,7,3,2,12,21% below 52w high; earnings +100%; rev +20%,strong promoter 64.6%
GALAPREC,GALA PRECISION ENG LTD,Industrials,1029.5999755859375,18.285716223338294,36.394485,12.920000000000002,13.04,72.1,2.8,2.0,48.5,3.1,9,1,2,12,low D/E 13; earnings +24%; rev +20%,strong promoter 72.1%
WELCORP,WELSPUN CORP LIMITED,Basic Materials,2005.199951171875,0.6096678477385378,22.879963,18.915000000000003,25.042,49.8,27.9,73.0,53.7,-1.2,9,1,2,12,ROE 19%; low D/E 25; earnings +198%; rev +15%,promoter 49.8%; institutional 27.9%
VADILALIND,VADILAL INDUSTRIES LTD,Consumer Defensive,7402.0,12.371256067242808,24.273628,20.063,26.996,68.1,1.5,8.0,41.6,-3.6,10,0,2,12,ROE 20%; low D/E 27; earnings +95%; rev +34%,strong promoter 68.1%
ADANIPOWER,ADANI POWER LTD,Utilities,204.0,19.748228776912,27.604872,20.908001,82.332,71.7,18.9,129.0,38.3,3.6,10,0,2,12,ROE 21%; margin 24%; earnings +44%; rev +34%,strong promoter 71.7%
POWERINDIA,HITACHI ENERGY INDIA LTD,Industrials,33510.0,13.60061879592626,130.45001,21.040002,1.663,71.5,10.1,191.0,36.2,-4.3,10,0,2,12,ROE 21%; low D/E 2; earnings +124%; rev +69%,strong promoter 71.5%
JIOFIN,JIO FIN SERVICES LTD,Financial Services,244.6000061035156,26.1027171892702,76.19938,2.88,16.286,50.2,20.0,190.0,42.4,3.1,10,0,2,12,26% below 52w high; low D/E 16; margin 55%; earnings +170%; rev +208%,strong promoter 50.2%
HBLENGINE,HBL ENGINEERING LTD,Industrials,712.9000244140625,36.46167340338124,25.325047,44.074002,3.021,8.1,55.4,54.0,45.4,3.0,9,1,2,12,36% below 52w high; ROE 44%; low D/E 3; margin 23%,high institutional 55.4%
ANDHRAPAP,ANDHRA PAPER LIMITED,Basic Materials,60.34000015258789,30.5558745811472,43.410072,0.95999995,11.971,77.6,5.2,5.0,70.7,-10.5,9,1,2,12,31% below 52w high; low D/E 12; earnings +42%,strong promoter 77.6%; ⚠ very high promoter = low float
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,Consumer Cyclical,730.8499755859375,45.86296477141204,102.5035,0.47999998,22.681,65.2,7.5,22.0,49.7,0.9,9,1,2,12,46% below 52w high; low D/E 23; earnings +21%,strong promoter 65.2%
GOODLUCK,GOODLUCK INDIA LIMITED,Basic Materials,1439.4000244140625,13.916629063422617,23.00096,12.699,73.233,56.5,4.3,8.0,51.0,1.5,9,1,2,12,earnings +52%; rev +31%,strong promoter 56.5%
AURIONPRO,AURIONPRO SOLN LTD,Technology,691.4000244140625,50.94366308802202,18.501472,13.245,3.478,55.6,14.6,29.0,55.2,4.0,9,1,2,12,51% below 52w high; low D/E 3,strong promoter 55.6%
SUPREMEIND,SUPREME INDUSTRIES LTD,Industrials,3650.0,21.7560917402288,44.934135,16.128999,1.473,51.7,32.5,167.0,43.7,3.7,9,0,3,12,22% below 52w high; low D/E 1; earnings +39%,strong promoter 51.7%; institutional 32.5%
OMNI,OMNITECH ENGINEERING LTD,Industrials,574.0,24.95260269044669,68.41478,17.963,63.958,74.2,12.1,6.0,28.9,-1.4,10,0,2,12,25% below 52w high; margin 18%; earnings +390%; rev +62%,strong promoter 74.2%
KTKBANK,KARNATAKA BANK LIMITED,Financial Services,335.04998779296875,0.8434466276991779,8.467273,10.358,40.29727273139739,5.6,19.8,35.0,54.4,6.0,9,3,0,12,low D/E 40; margin 41%; earnings +43%; rev +26%; PE 8,
LATENTVIEW,LATENT VIEW ANALYTICS LTD,Industrials,281.75,45.55555555555556,29.878048,12.173,1.863,71.4,3.7,35.0,42.9,4.4,10,0,2,12,46% below 52w high; low D/E 2; margin 18%; rev +22%,strong promoter 71.4%
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,Real Estate,801.0,30.82901554404145,10.799515,84.882003,161.04,76.8,13.6,38.0,9.5,-5.2,11,-1,2,12,31% below 52w high; ROE 85%; margin 46%; earnings +1790%; PE 11,strong promoter 76.8%; ⚠ very high promoter = low float
VIKRAMSOLR,VIKRAM SOLAR LIMITED,Technology,171.99000549316406,57.840421535303065,16.442638,21.336001,20.366,68.7,5.1,13.0,43.5,-24.9,11,-1,2,12,58% below 52w high; ROE 21%; low D/E 20; rev +38%; PE 16,strong promoter 68.7%
CHENNPETRO,CHENNAI PETROLEUM CORP LT,Energy,1390.5,6.659055811463187,4.96111,32.126,17.68,69.1,6.5,56.0,29.4,-9.2,11,-1,2,12,ROE 32%; low D/E 18; earnings +202%; rev +85%; PE 5,strong promoter 69.1%
VERANDA,VERANDA LEARNING SOL LTD,Consumer Defensive,255.8999938964844,6.091745359088303,17.636112,21.205999,39.893,52.8,10.9,4.0,44.5,-6.0,11,-1,2,12,ROE 21%; low D/E 40; margin 26%; earnings +100%; PE 18,strong promoter 52.8%
OSWALPUMPS,OSWAL PUMPS LIMITED,Industrials,304.75,65.69675915970448,9.8148155,35.08,14.111,75.7,5.5,11.0,52.3,-2.7,11,-1,2,12,66% below 52w high; ROE 35%; low D/E 14; margin 17%; PE 10,strong promoter 75.7%; ⚠ very high promoter = low float
BHARTIHEXA,BHARTI HEXACOM LIMITED,Communication Services,1615.5999755859375,17.385968717765458,44.19037,26.466998000000004,85.654,86.5,11.1,83.0,52.2,-7.6,10,0,2,12,ROE 26%; margin 19%; earnings +23%; rev +11%,strong promoter 86.5%; ⚠ very high promoter = low float
ADVAIT,ADVAIT ENRGY TRANSITION L,Industrials,2115.39990234375,14.873243366448694,40.362526,22.072001,44.021,72.1,0.0,0.0,47.6,-8.6,10,0,2,12,ROE 22%; low D/E 44; earnings +51%; rev +51%,strong promoter 72.1%
GRINDWELL,GRINDWELL NORTON LIMITED,Industrials,2059.300048828125,16.118124283986763,52.253235,17.296,2.381,58.3,22.2,45.0,54.3,-0.8,9,1,2,12,low D/E 2; earnings +22%; rev +14%,strong promoter 58.3%
GUJGASLTD,GUJARAT ENERGY LIMITED,,266.1000061035156,11.137086239441652,961.91174,12.267999,118.64,51.5,25.2,64.0,63.3,-0.3,7,2,3,12,earnings +33%; rev +21%,strong promoter 51.5%; institutional 25.2%
KPEL,K.P. ENERGY LIMITED,Industrials,256.6499938964844,44.5979505889942,9.551544,43.485,100.154,50.7,0.2,4.0,52.2,-10.0,10,0,2,12,45% below 52w high; ROE 43%; rev +137%; PE 10,strong promoter 50.7%
DEN,DEN NETWORKS LTD,Communication Services,27.75,26.09853378475781,8.92283,2.85,0.524,74.9,0.1,4.0,56.8,5.6,7,3,2,12,26% below 52w high; low D/E 1; margin 15%; PE 9,strong promoter 74.9%
SBILIFE,SBI LIFE INSURANCE CO LTD,Financial Services,1782.0,16.416510318949342,68.564835,13.703,,58.8,31.0,241.0,61.2,-1.6,7,2,3,12,earnings +22%; rev +19%,strong promoter 58.8%; institutional 31.0%
LICI,LIFE INSURA CORP OF INDIA,Financial Services,419.0,10.560863537847627,8.819197,40.769002,0.431,90.0,1.0,64.0,56.3,3.8,9,1,2,12,ROE 41%; low D/E 0; earnings +40%; PE 9,strong promoter 90.0%; ⚠ very high promoter = low float
TIMKEN,TIMKEN INDIA LTD.,Industrials,3176.300048828125,19.075157991640125,56.158062,14.407,0.5,52.4,33.1,58.0,55.8,-2.6,8,1,3,12,low D/E 0; rev +17%,strong promoter 52.4%; institutional 33.1%
ASALCBR,ASSO ALCOHOLS & BREW LTD,Consumer Defensive,722.7999877929688,43.3985914022734,17.05924,14.562,9.922,66.2,0.2,4.0,58.4,3.5,9,1,2,12,43% below 52w high; low D/E 10; PE 17,strong promoter 66.2%
NAVKARCORP,NAVKAR CORPORATION LTD.,Industrials,96.87999725341795,26.88302094081663,36.42105,2.04,9.055,71.7,1.8,4.0,55.9,2.2,9,1,2,12,27% below 52w high; low D/E 9; earnings +412%; rev +38%,strong promoter 71.7%
RADICO,RADICO KHAITAN LTD,Consumer Defensive,4696.0,1.0743627554244786,89.27757,27.78,20.939,44.2,29.6,97.0,53.2,2.0,9,1,2,12,ROE 28%; low D/E 21; earnings +62%; rev +20%,promoter 44.2%; institutional 29.6%
BAJAJ-AUTO,BAJAJ AUTO LIMITED,Consumer Cyclical,11793.0,0.5900699654387591,28.05319,28.046,56.352,61.0,17.9,239.0,55.7,1.7,9,1,2,12,ROE 28%; margin 16%; earnings +46%; rev +64%,strong promoter 61.0%
SOLARINDS,SOLAR INDUSTRIES (I) LTD,Basic Materials,19760.0,3.241602193712663,89.460335,31.331999999999997,23.271,43.9,45.2,135.0,35.4,-8.2,10,-1,3,12,ROE 31%; low D/E 23; margin 18%; earnings +93%; rev +70%,promoter 43.9%; high institutional 45.2%
DOMS,DOMS INDUSTRIES LIMITED,Industrials,2209.89990234375,20.220220131994584,61.81538,20.091999,10.849,63.4,29.2,60.0,56.3,-4.4,8,1,3,12,20% below 52w high; ROE 20%; low D/E 11; rev +19%,strong promoter 63.4%; institutional 29.2%
HINDALCO,HINDALCO  INDUSTRIES  LTD,Basic Materials,1029.8499755859375,12.427723164461096,14.000136,10.288,72.598,37.6,40.3,284.0,53.1,-4.5,8,1,3,12,earnings +75%; rev +32%; PE 14,high institutional 40.3%; 284 institutions
TBOTEK,TBO TEK LIMITED,Consumer Cyclical,1702.5999755859375,3.524482747124244,69.239525,17.794999999999998,48.762,67.7,27.2,50.0,45.7,-0.1,8,1,3,12,low D/E 49; earnings +32%; rev +81%,strong promoter 67.7%; institutional 27.2%
M&M,MAHINDRA & MAHINDRA LTD,Consumer Cyclical,3424.800048828125,10.810173808495934,20.849873,18.754,125.278,25.2,53.3,376.0,60.2,-0.1,7,2,3,12,ROE 19%; earnings +33%; rev +28%,high institutional 53.3%; 376 institutions
GAIL,GAIL (INDIA) LTD,Utilities,172.5,7.689835443178544,11.5461855,8.688,27.809,63.7,28.5,185.0,58.8,3.1,8,1,3,12,low D/E 28; earnings +97%; rev +17%; PE 12,strong promoter 63.7%; institutional 28.5%
SHARDAMOTR,SHARDA MOTOR INDS LTD,Consumer Cyclical,922.4000244140624,22.480880285024273,15.955717,29.089,3.744,64.8,12.7,16.0,50.9,2.7,9,1,2,12,22% below 52w high; ROE 29%; low D/E 4; rev +34%; PE 16,strong promoter 64.8%
ETERNAL,ETERNAL LIMITED,Consumer Cyclical,327.95001220703125,10.991993122052929,728.77783,1.194,14.826,23.4,51.1,329.0,49.5,9.9,6,3,3,12,low D/E 15; earnings +233%; rev +182%,high institutional 51.1%; 329 institutions
CHOLAFIN,CHOLAMANDALAM IN & FIN CO,Financial Services,1888.9000244140625,3.2573611055537772,27.929914,19.334999,695.283,52.0,39.2,228.0,59.4,5.6,6,3,3,12,ROE 19%; margin 41%; earnings +44%; rev +35%,strong promoter 52.0%; institutional 39.2%
KERNEX,KERNEX MICROSYS(I) LTD,Technology,1837.0,28.798449612403097,16.166506,43.605998,65.52,36.8,0.0,2.0,45.3,-9.9,12,0,0,12,29% below 52w high; ROE 44%; margin 22%; earnings +1372%; rev +800%; PE 16,
HDFCLIFE,HDFC LIFE INS CO LTD,Financial Services,542.0,32.83767038413878,59.105778,10.828,15.885,55.6,27.9,216.0,58.6,-1.6,8,1,3,12,33% below 52w high; low D/E 16; rev +14%,strong promoter 55.6%; institutional 27.9%
TRITURBINE,TRIVENI TURBINE LIMITED,Industrials,580.0499877929688,26.352208510235325,54.721695,26.217,2.476,59.7,28.7,73.0,46.3,1.3,8,1,3,12,26% below 52w high; ROE 26%; low D/E 2; rev +19%,strong promoter 59.7%; institutional 28.7%
AHLUCONT,AHLUWALIA CONT IND LTD,Industrials,693.5,35.66491660896934,20.639881,13.785,3.552,55.4,33.6,34.0,48.7,-14.6,9,0,3,12,36% below 52w high; low D/E 4; rev +12%,strong promoter 55.4%; institutional 33.6%
APOLLOHOSP,APOLLO HOSPITALS ENTER. L,Healthcare,8735.0,3.4806629834254146,60.137695,21.503,85.146,28.4,50.1,290.0,58.5,-1.1,8,1,3,12,ROE 22%; earnings +34%; rev +21%,high institutional 50.1%; 290 institutions
SBICARD,SBI CARDS & PAY SER LTD,Financial Services,647.0499877929688,32.948187793474744,27.084555,14.686,280.206,68.6,25.1,141.0,50.0,2.3,8,1,3,12,33% below 52w high; margin 18%; earnings +20%; rev +23%,strong promoter 68.6%; institutional 25.1%
VMART,VMART RETAIL LTD,Consumer Cyclical,806.7000122070312,9.155404030739724,46.71106,14.081,100.682,51.9,35.6,38.0,46.6,9.7,6,3,3,12,earnings +40%; rev +23%,strong promoter 51.9%; institutional 35.6%
SAILIFE,SAI LIFE SCIENCES LIMITED,Healthcare,1471.5999755859375,0.8489405740775681,86.209724,15.13,11.614,38.0,42.3,77.0,51.0,-1.1,9,1,2,12,low D/E 12; margin 16%; earnings +21%; rev +12%,high institutional 42.3%
JBCHEPHARM,J B CHEMICALS AND PHARMA,Healthcare,2408.89990234375,4.616911409869333,54.221275,18.688999,0.086,49.2,30.8,87.0,63.9,10.8,6,4,2,12,ROE 19%; low D/E 0; margin 17%,promoter 49.2%; institutional 30.8%
HAPPYFORGE,HAPPY FORGINGS LIMITED,Industrials,2328.199951171875,0.5042755909455128,67.250145,15.166001,15.489,78.5,16.6,17.0,49.9,0.0,9,1,2,12,low D/E 15; margin 20%; earnings +39%; rev +27%,strong promoter 78.5%; ⚠ very high promoter = low float
INTERARCH,INTERARCH BLDNG SOLTN LTD,Industrials,1688.300048828125,38.88728049128593,21.177874,16.479999,1.99,59.3,8.0,10.0,55.6,2.7,9,1,2,12,39% below 52w high; low D/E 2; rev +21%,strong promoter 59.3%
CENTENKA,CENTURY ENKA LTD,Consumer Cyclical,567.0,15.581034855966488,8.417459,6.922000000000001,1.482,38.8,10.8,7.0,50.2,5.1,9,3,0,12,low D/E 1; earnings +301%; rev +38%; PE 8,
FINEORG,FINE ORGANIC IND. LTD.,Basic Materials,5066.2001953125,6.302937020297763,35.395794,16.817999999999998,3.464,76.0,13.8,34.0,55.1,-4.9,9,1,2,12,low D/E 3; margin 18%; earnings +18%; rev +18%,strong promoter 76.0%; ⚠ very high promoter = low float
BRITANNIA,BRITANNIA INDUSTRIES LTD,Consumer Defensive,5548.0,12.436868686868689,51.384644,53.31399999999999,26.875,51.2,28.7,221.0,54.0,0.2,8,1,3,12,ROE 53%; low D/E 27,strong promoter 51.2%; institutional 28.7%
POLYCAB,POLYCAB INDIA LIMITED,Industrials,9125.0,9.885443412996247,47.998528,25.549,1.738,64.7,16.2,225.0,51.3,-2.1,9,1,2,12,ROE 26%; low D/E 2; earnings +32%; rev +39%,strong promoter 64.7%
CEMPRO,CEMINDIA PROJECTS LIMITED,Industrials,1273.9000244140625,22.756484226860117,36.334854,28.242,37.711,72.4,6.9,48.0,52.4,4.8,9,1,2,12,23% below 52w high; ROE 28%; low D/E 38,strong promoter 72.4%
KKCL,KEWAL KIRAN CLOTHING LTD,Consumer Cyclical,518.5999755859375,12.840340237657562,21.626354,14.948,13.649200208872832,74.3,8.3,15.0,58.7,5.3,7,3,2,12,low D/E 14; rev +21%,strong promoter 74.3%
GODREJCP,GODREJ CONSUMER PRODUCTS,Consumer Defensive,947.0,27.65469824293354,50.668804,15.099000000000002,34.899,65.7,23.6,194.0,52.8,2.0,9,1,2,12,28% below 52w high; low D/E 35; rev +15%,strong promoter 65.7%
ADFFOODS,ADF FOODS LIMITED,Consumer Defensive,267.3500061035156,22.942788097098234,31.94146,16.894000000000002,9.628,56.6,21.0,8.0,46.1,-2.7,9,1,2,12,23% below 52w high; low D/E 10; rev +26%,strong promoter 56.6%
ORIENTCEM,ORIENT CEMENT LTD.,Basic Materials,130.86000061035156,46.450053924338086,12.829412,17.082000999999998,3.377,74.8,2.1,17.0,52.5,0.4,9,1,2,12,46% below 52w high; low D/E 3; PE 13,strong promoter 74.8%
IPL,INDIA PESTICIDES LIMITED,Basic Materials,138.05999755859375,43.841523098284014,14.765775,12.550999,10.912,76.7,0.1,6.0,52.2,-0.3,9,1,2,12,44% below 52w high; low D/E 11; PE 15,strong promoter 76.7%; ⚠ very high promoter = low float
GRWRHITECH,GARWARE HI-TECH FILMS LTD,Basic Materials,7109.5,11.020025031289112,42.54638,13.454,0.59,62.5,10.0,29.0,50.1,-1.9,9,1,2,12,low D/E 1; margin 17%; earnings +60%; rev +28%,strong promoter 62.5%
SAMBHV,SAMBHV STEEL TUBES LTD,Basic Materials,131.3800048828125,7.033683785907065,22.535164,18.355,35.435,68.6,2.1,3.0,46.9,-0.1,9,1,2,12,ROE 18%; low D/E 35; earnings +36%; rev +31%,strong promoter 68.6%
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,Basic Materials,406.6499938964844,14.569329013343618,18.492496,12.202,21.542,70.7,0.0,0.0,55.8,-3.6,9,1,2,12,low D/E 22; rev +10%,strong promoter 70.7%
PARAGMILK,PARAG MILK FOODS LTD.,Consumer Defensive,207.94000244140625,44.836186309180995,20.567755,11.8360005,48.262,54.7,5.5,8.0,53.0,6.5,7,3,2,12,45% below 52w high; low D/E 48; rev +11%,strong promoter 54.7%
HYUNDAI,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,2227.0,22.941176470588236,36.57415,29.915999999999997,5.484,82.5,13.4,150.0,49.2,5.8,7,3,2,12,23% below 52w high; ROE 30%; low D/E 5,strong promoter 82.5%; ⚠ very high promoter = low float
IMAGICAA,IMAGICAAWORLD ENT LTD,Communication Services,47.45000076293945,23.3441040496554,189.8,0.051,27.313,78.1,0.1,6.0,53.1,-0.9,9,1,2,12,23% below 52w high; low D/E 27; earnings +34%; rev +20%,strong promoter 78.1%; ⚠ very high promoter = low float
INSECTICID,INSECTICIDES (I) LTD,Basic Materials,606.5499877929688,31.19115283120037,14.102534,12.096,12.869,76.6,9.4,6.0,53.2,1.8,9,1,2,12,31% below 52w high; low D/E 13; PE 14,strong promoter 76.6%; ⚠ very high promoter = low float
INA,INSOLATION ENERGY LIMITED,Technology,93.41999816894533,42.26562043231193,10.265933,28.151,109.826,67.6,0.5,3.0,47.7,-1.4,9,1,2,12,42% below 52w high; ROE 28%; rev +105%; PE 10,strong promoter 67.6%
ARVSMART,ARVIND SMARTSPACES LTD,Real Estate,659.0999755859375,5.001443185004177,16.358896,12.1350005,65.077,67.9,7.9,10.0,49.7,-3.7,9,1,2,12,margin 24%; earnings +801%; rev +212%; PE 16,strong promoter 67.9%
TMCV,TATA MOTORS LIMITED,Consumer Cyclical,477.6000061035156,6.1689575435136295,41.968365,26.045,44.095,45.2,26.2,191.0,49.6,-0.9,9,1,2,12,ROE 26%; low D/E 44; earnings +83%; rev +19%,promoter 45.2%; institutional 26.2%
MARATHON,MARATHON NXTGEN REALT LTD,Real Estate,354.6000061035156,48.26378852165091,11.595815,11.684,4.266,63.3,12.1,5.0,66.7,-5.3,9,1,2,12,48% below 52w high; low D/E 4; margin 35%; rev +40%; PE 12,strong promoter 63.3%
BFUTILITIE,BF UTILITIES LIMITED,Industrials,528.4500122070312,41.19839712594845,12.591136,1.35,68.46,64.4,0.6,6.0,48.6,-5.5,10,0,2,12,41% below 52w high; margin 18%; earnings +20%; rev +12%; PE 13,strong promoter 64.4%
APARINDS,APAR INDUSTRIES LTD.,Industrials,16784.0,9.103709721093962,57.070965,19.742,17.716,55.7,26.4,95.0,39.0,3.5,9,0,3,12,ROE 20%; low D/E 18; earnings +77%; rev +29%,strong promoter 55.7%; institutional 26.4%
VIDYAWIRES,VIDYA WIRES LIMITED,Industrials,87.4000015258789,25.521940637133444,29.62712,17.844999,17.772,72.8,6.3,4.0,55.8,-1.2,9,1,2,12,26% below 52w high; low D/E 18; rev +34%,strong promoter 72.8%
AYE,AYE FINANCE LIMITED,Financial Services,169.69000244140625,13.989554353472888,17.475798,9.24,199.987,35.2,53.4,15.0,44.0,6.5,8,2,2,12,margin 22%; earnings +91%; rev +37%; PE 17,high institutional 53.4%
PGIL,PEARL GLOBAL IND LIMITED,Consumer Cyclical,2377.60009765625,6.3789570708201975,35.3074,20.896,65.567,61.4,23.7,32.0,42.8,5.7,8,2,2,12,ROE 21%; earnings +48%; rev +24%,strong promoter 61.4%
DEEPINDS,DEEP INDUSTRIES LIMITED,Energy,658.4500122070312,8.548609415690105,20.38545,9.786,9.61,67.2,1.6,5.0,38.1,9.8,8,2,2,12,low D/E 10; margin 21%; earnings +45%; rev +40%,strong promoter 67.2%
KENNAMET,KENNAMETAL INDIA LIMITED,Industrials,3719.60009765625,1.4675470819536425,41.64353,17.76,0.223,75.2,13.7,13.0,61.2,-1.9,8,2,2,12,low D/E 0; earnings +184%; rev +48%,strong promoter 75.2%; ⚠ very high promoter = low float
SPAL,S. P. APPARELS LIMITED,Consumer Cyclical,923.8499755859376,24.392343307387108,22.144054,11.281,44.596,63.2,15.2,11.0,44.9,7.1,8,2,2,12,24% below 52w high; low D/E 45; earnings +20%,strong promoter 63.2%
